line_id	point_id	x	y	z	width_(um)	pixel_intensity
128	1	11.75200	13.72800	4.85185	0.27748	110.33333
128	2	11.85580	13.83200	4.75926	0.37954	92.66667
128	3	11.95594	13.93600	4.75926	0.50047	145.50000
128	4	12.03353	14.04000	4.83333	0.41678	143.16667
128	5	12.05973	14.14400	4.92593	0.25519	153.00000
128	6	12.05994	14.24800	4.98148	0.20284	121.66667
128	7	12.03732	14.35207	4.98765	0.27338	163.33333
128	8	11.98099	14.45735	4.93827	0.30212	148.83333
128	9	11.92351	14.57009	4.82716	0.43295	172.50000
128	10	11.82133	14.69867	4.66667	0.48385	210.00000
129	0	17.19467	15.04533	5.00000	0.37548	377.00000
129	1	17.05349	15.20404	4.91975	0.28119	348.83333
129	2	16.90867	15.39200	4.83333	0.32259	311.66667
130	0	21.42400	16.32800	5.00000	0.39604	189.33333
130	1	21.52800	16.40580	5.42593	0.30410	142.33333
130	2	21.63207	16.45848	5.79630	0.38916	113.16667
130	3	21.73735	16.54121	6.09259	0.40146	154.33333
130	4	21.85009	16.65029	6.31482	0.48695	170.00000
130	5	21.97867	16.77867	6.50000	0.34488	186.33333
131	0	19.96800	17.78400	5.00000	0.20543	141.83333
131	1	19.86400	17.88800	5.25926	0.36523	75.50000
131	2	19.76000	17.99200	5.59259	0.25707	93.00000
131	3	19.65600	18.09600	6.00000	0.20169	145.66667
132	0	20.17600	2.36229	4.78571	0.47128	181.33333
132	1	20.42747	2.35715	5.37037	0.27808	92.50000
132	2	20.58388	2.31325	5.77513	0.50592	182.16667
132	3	20.69559	2.29200	5.97355	0.24286	202.66667
132	4	20.80000	2.29186	6.05556	0.25692	238.16667
132	5	20.90400	2.31034	6.11111	0.35831	234.33333
132	6	21.00800	2.33533	6.12963	0.36132	230.66667
132	7	21.11200	2.28414	6.11111	0.28573	220.66667
132	8	21.21600	2.21406	6.07407	0.26346	167.83333
132	9	21.32000	2.18786	6.07407	0.32947	169.66667
132	10	21.42400	2.18014	6.11111	0.34978	189.33333
132	11	21.52800	2.15373	6.12963	0.38587	187.33333
132	12	21.63200	2.08000	6.11111	0.33524	176.66667
132	13	21.73600	2.00606	6.05556	0.28127	195.33333
132	14	21.84000	1.97600	6.00000	0.27815	200.00000
133	0	18.96267	2.47867	5.00000	0.30764	378.50000
133	1	18.83409	2.53463	5.57407	0.34171	255.66667
133	2	18.72135	2.49106	5.94444	0.24979	291.16667
133	3	18.61607	2.41797	6.09259	0.19624	281.50000
133	4	18.51220	2.36559	6.12963	0.20157	243.33333
133	5	18.41206	2.28414	6.20370	0.20291	238.33333
133	6	18.33426	2.18380	6.33333	0.28756	197.50000
133	7	18.30400	2.08000	6.50000	0.02553	187.33333
134	0	12.79200	3.84800	5.50000	0.18494	103.16667
134	1	12.79200	3.95200	5.50000	0.17001	140.66667
134	2	12.79200	4.05600	5.50000	0.23744	137.16667
134	3	12.79200	4.16000	5.50000	0.13745	160.16667
135	0	15.14933	4.50667	5.50000	0.29192	225.50000
135	1	14.99618	4.43862	5.44444	0.26291	290.66667
135	2	14.87456	4.48168	5.38426	0.30479	179.00000
135	3	14.76509	4.58054	5.34722	0.29400	190.16667
135	4	14.64130	4.71027	5.34259	0.34933	184.83333
135	5	14.48200	4.88800	5.37500	0.47360	271.00000
136	0	15.14933	4.50667	5.50000	0.29192	225.50000
136	1	15.25171	4.65982	5.50000	0.27417	277.66667
136	2	15.31305	4.78129	5.50000	0.27633	253.33333
136	3	15.39579	4.88786	5.50000	0.27292	262.83333
136	4	15.49600	4.99200	5.50000	0.39114	261.50000
137	0	14.48200	4.88800	5.37500	0.47360	271.00000
137	1	14.31610	5.06573	5.93519	0.25392	220.50000
137	2	14.25714	5.19594	6.47685	0.33417	274.83333
137	3	14.24800	5.30400	7.00000	0.31184	245.50000
138	0	9.77600	5.09600	5.50000	0.10213	118.16667
138	1	9.80627	4.99241	5.50000	0.20028	159.50000
138	2	9.88406	4.89592	5.50000	0.24831	173.33333
138	3	9.98420	4.84108	5.50000	0.26101	193.16667
138	4	10.08800	4.86952	5.50000	0.23202	154.16667
138	5	10.19200	4.91075	5.50000	0.25671	159.00000
138	6	10.29600	4.96559	5.50000	0.22507	137.16667
138	7	10.40000	4.99220	5.50000	0.16462	144.33333
138	8	10.50380	5.02227	5.50000	0.17513	149.16667
138	9	10.60414	5.10006	5.50000	0.21347	170.00000
138	10	10.68580	5.20020	5.50000	0.27866	162.33333
138	11	10.74247	5.30400	5.50000	0.28572	170.16667
138	12	10.85013	5.40800	5.50000	0.25772	191.66667
138	13	11.02400	5.51200	5.50000	0.29618	240.66667
139	0	14.87200	5.20000	5.50000	0.21746	194.83333
139	1	14.84194	5.30400	5.66667	0.26350	225.16667
139	2	14.76800	5.40800	5.72222	0.25811	205.00000
139	3	14.69406	5.51200	5.64815	0.26502	228.50000
139	4	14.66400	5.61600	5.50000	0.18374	257.16667
140	0	11.02400	5.51200	5.50000	0.29618	240.66667
140	1	11.20140	5.36033	5.69136	0.25489	238.33333
140	2	11.32517	5.27895	5.93827	0.14438	219.50000
140	3	11.38935	5.17617	6.27161	0.33629	204.66667
140	4	11.37067	5.02667	6.66667	0.35424	257.83333
141	0	4.99200	5.51200	5.50000	0.23055	210.50000
141	1	5.09735	5.61329	5.62346	0.37861	268.33333
141	2	5.21009	5.69982	5.84568	0.45320	296.00000
141	3	5.33867	5.75467	6.16667	0.43866	296.66667
142	0	11.02400	5.51200	5.50000	0.29618	240.66667
142	1	10.84647	5.68973	5.50000	0.29384	164.00000
142	2	10.72013	5.81994	5.50000	0.25629	190.66667
142	3	10.63847	5.92780	5.50000	0.24595	220.16667
142	4	10.60800	6.03200	5.50000	0.22557	246.00000
143	0	14.66400	5.61600	5.50000	0.18374	257.16667
143	1	14.56000	5.72000	5.50000	0.20356	308.66667
143	2	14.45600	5.82400	5.50000	0.26497	327.33333
144	0	12.61867	5.78933	5.83333	0.32965	283.83333
144	1	12.49009	5.63638	5.76543	0.41575	262.50000
144	2	12.37735	5.51877	5.72839	0.42784	326.00000
144	3	12.27207	5.43860	5.75309	0.44845	309.16667
144	4	12.16800	5.41227	5.83333	0.45777	320.83333
144	5	12.06420	5.41227	5.92593	0.27026	207.00000
144	6	11.96406	5.43847	5.98148	0.18085	304.00000
144	7	11.88647	5.51606	6.01852	0.23422	255.50000
144	8	11.86006	5.61620	6.05556	0.27442	205.00000
144	9	11.85620	5.72000	6.09259	0.24728	187.66667
144	10	11.85600	5.82400	6.07407	0.26303	170.50000
144	11	11.85600	5.92800	6.00000	0.21577	228.83333
145	0	13.83200	5.72000	5.50000	0.20280	254.66667
145	1	13.72800	5.69359	5.57407	0.26641	323.16667
145	2	13.62400	5.63855	5.68518	0.40794	287.66667
145	3	13.52000	5.59345	5.81482	0.37735	309.16667
145	4	13.41600	5.53861	5.92593	0.44681	435.66667
145	5	13.31200	5.51586	5.98148	0.40647	401.50000
145	6	13.20800	5.51200	6.00000	0.26982	299.00000
146	0	13.83200	5.72000	5.50000	0.20280	254.66667
146	1	13.90553	5.69014	6.00000	0.16291	152.66667
146	2	13.92787	5.62006	6.50000	0.15160	223.16667
146	3	13.90533	5.57273	6.98148	0.13715	241.66667
146	4	13.82814	5.62413	7.40741	0.20356	182.00000
146	5	13.73186	5.72041	7.72222	0.21206	208.33333
146	6	13.65427	5.82400	7.88889	0.33533	215.50000
146	7	13.62420	5.92800	7.88889	0.45229	319.16667
146	8	13.59759	6.03200	7.74074	0.50145	291.33333
146	9	13.54234	6.13600	7.50000	0.33430	249.66667
146	10	13.49339	6.24000	7.25926	0.44237	260.66667
146	11	13.41214	6.34400	7.09259	0.42918	239.33333
146	12	13.31149	6.44810	7.00926	0.27567	216.66667
146	13	13.20191	6.55403	6.95370	0.22257	208.33333
146	14	13.05860	6.67113	6.87037	0.31163	203.00000
146	15	12.84400	6.81200	6.75000	0.47619	278.66667
147	0	14.45600	5.82400	5.50000	0.26497	327.33333
147	1	14.35200	5.92800	5.50000	0.23196	243.00000
147	2	14.24820	6.03200	5.59259	0.15917	176.66667
147	3	14.14806	6.13600	5.75926	0.35724	214.50000
147	4	14.07027	6.24000	5.90741	0.31690	226.83333
147	5	14.04000	6.34400	6.00000	0.15523	215.66667
148	0	8.42400	6.03200	5.50000	0.19466	174.83333
148	1	8.45000	5.92800	5.51852	0.25025	195.33333
148	2	8.49773	5.82400	5.57407	0.26483	166.50000
148	3	8.49773	5.72000	5.68518	0.15033	151.00000
148	4	8.45020	5.61600	5.81482	0.32084	143.66667
148	5	8.42786	5.51200	5.92593	0.25680	164.16667
148	6	8.42400	5.40800	6.00000	0.14489	118.50000
149	0	10.60800	6.03200	5.50000	0.22557	246.00000
149	1	10.71200	6.13214	5.44444	0.09432	211.16667
149	2	10.81600	6.21359	5.40741	0.22883	219.50000
149	3	10.91980	6.26641	5.44444	0.25610	201.66667
149	4	11.01994	6.34786	5.57407	0.22951	140.16667
149	5	11.09753	6.44820	5.75926	0.20492	204.66667
149	6	11.12394	6.55200	5.90741	0.30967	199.50000
149	7	11.12807	6.65607	5.96296	0.27213	180.00000
149	8	11.13342	6.76135	5.90741	0.28118	196.33333
149	9	11.16835	6.87409	5.74074	0.26851	166.66667
149	10	11.26667	7.00267	5.50000	0.25659	145.16667
150	0	10.60800	6.03200	5.50000	0.22557	246.00000
150	1	10.50400	6.13600	5.42593	0.39693	294.16667
150	2	10.40000	6.23980	5.31482	0.45358	224.66667
150	3	10.29600	6.34014	5.18518	0.47711	149.00000
150	4	10.19200	6.42139	5.09259	0.37814	159.00000
150	5	10.08800	6.47055	5.09259	0.35032	144.83333
150	6	9.98400	6.52945	5.18518	0.40380	145.66667
150	7	9.88000	6.57861	5.33333	0.37803	170.83333
150	8	9.77620	6.65986	5.51852	0.37795	233.00000
150	9	9.67606	6.76020	5.75926	0.39649	173.00000
150	10	9.59827	6.86400	6.09259	0.36153	256.00000
150	11	9.56800	6.96800	6.50000	0.33338	324.66667
151	0	4.64533	6.51733	5.16667	0.42567	212.83333
151	1	4.76375	6.64794	5.46605	0.38551	325.16667
151	2	4.81098	6.77378	5.82716	0.38574	236.66667
151	3	4.73200	6.91600	6.25000	0.37806	237.00000
152	0	14.87200	6.55200	5.50000	0.33992	245.33333
152	1	14.76800	6.57841	5.57407	0.34834	233.00000
152	2	14.66400	6.63366	5.68518	0.37918	208.50000
152	3	14.56020	6.68261	5.83333	0.37751	119.16667
152	4	14.46006	6.76386	6.00000	0.21956	113.16667
152	5	14.38267	6.86420	6.16667	0.30200	159.33333
152	6	14.36012	6.96780	6.29630	0.35253	116.50000
152	7	14.38267	7.06814	6.35185	0.28269	147.16667
152	8	14.46006	7.14959	6.27778	0.25592	108.83333
152	9	14.56020	7.20241	6.11111	0.27791	120.50000
152	10	14.66400	7.28386	5.88889	0.25200	111.50000
152	11	14.76800	7.38420	5.68518	0.20661	182.83333
152	12	14.87200	7.48800	5.50000	0.26810	148.50000
153	0	4.16000	6.65600	5.50000	0.20845	217.83333
153	1	4.08418	6.79570	6.43634	0.23816	291.83333
153	2	4.04950	6.98750	7.40625	0.20061	211.16667
154	0	4.05600	7.28000	5.50000	0.13616	194.16667
154	1	4.02594	7.38400	6.00000	0.06536	245.33333
154	2	3.95200	7.48800	6.50000	0.14055	217.50000
155	0	4.05600	7.28000	5.50000	0.13616	194.16667
155	1	4.16000	7.20606	5.50000	0.14955	262.66667
155	2	4.26400	7.17620	5.51852	0.17402	220.33333
155	3	4.36810	7.14949	5.58333	0.24113	238.66667
155	4	4.47403	7.09231	5.73148	0.21387	222.16667
155	5	4.59113	7.03046	5.96296	0.14502	211.33333
155	6	4.73200	6.91600	6.25000	0.37806	237.00000
156	0	14.97600	7.28000	5.50000	0.32481	117.16667
156	1	14.94594	7.38400	5.50000	0.36430	134.16667
156	2	14.87200	7.48800	5.50000	0.26810	148.50000
157	0	7.16733	7.71333	4.79167	0.26043	158.50000
157	1	7.14321	7.52331	5.55864	0.19769	194.50000
157	2	7.06755	7.38859	6.16049	0.42953	250.66667
157	3	6.96676	7.27719	6.54321	0.32290	319.83333
157	4	6.85643	7.15330	6.75000	0.53291	263.33333
157	5	6.73400	6.99400	6.87500	0.47671	317.00000
158	0	7.16733	7.71333	4.79167	0.26043	158.50000
158	1	7.49868	7.70490	5.52161	0.34206	271.83333
158	2	7.68354	7.72342	6.03549	0.24893	156.00000
158	3	7.80073	7.78040	6.28858	0.33030	167.83333
158	4	7.91409	7.84658	6.40741	0.28478	177.83333
158	5	8.04267	7.97333	6.50000	0.27238	175.50000
159	0	5.09600	8.21600	5.50000	0.20737	146.33333
159	1	5.06959	8.11200	5.42593	0.33413	198.83333
159	2	5.01434	8.00820	5.31482	0.38945	163.16667
159	3	4.96539	7.90786	5.18518	0.38548	263.16667
159	4	4.88414	7.82661	5.09259	0.32577	231.00000
159	5	4.78380	7.77766	5.11111	0.24637	228.50000
159	6	4.68020	7.72241	5.27778	0.41657	171.83333
159	7	4.58006	7.69580	5.59259	0.30695	218.33333
159	8	4.50227	7.66594	6.01852	0.17862	242.00000
159	9	4.47200	7.59200	6.50000	0.02119	257.16667
160	0	5.40800	8.52800	5.50000	0.17940	122.83333
160	1	5.51200	8.62794	5.50000	0.23750	153.16667
160	2	5.61600	8.70553	5.51852	0.27907	133.50000
160	3	5.72000	8.73194	5.57407	0.24198	189.50000
160	4	5.82400	8.73600	5.68518	0.35031	163.00000
160	5	5.92800	8.73966	5.83333	0.37915	159.00000
160	6	6.03180	8.75802	6.04074	0.17368	197.66667
160	7	6.13194	8.77662	6.37037	0.26794	134.16667
160	8	6.20973	8.67965	6.90370	0.19706	178.66667
160	9	6.24000	8.46560	7.60000	0.25392	262.16667
161	0	10.71200	13.10400	5.50000	0.26155	277.33333
161	1	10.78573	13.20800	5.50000	0.33003	316.33333
161	2	10.81194	13.31200	5.50000	0.39410	286.83333
161	3	10.81600	13.41600	5.50000	0.38418	283.66667
161	4	10.82006	13.52000	5.50000	0.37958	252.33333
161	5	10.84647	13.62400	5.50000	0.39360	236.50000
161	6	10.92386	13.72800	5.50000	0.37826	210.83333
161	7	11.02014	13.83200	5.50000	0.29072	175.83333
161	8	11.09753	13.93600	5.50000	0.35196	189.33333
161	9	11.12394	14.04000	5.50000	0.22195	140.50000
161	10	11.12800	14.14400	5.50000	0.04584	139.33333
162	0	16.90867	15.39200	4.83333	0.32259	311.66667
162	1	17.04329	15.56984	5.45988	0.11915	293.50000
162	2	17.15627	15.70197	5.77469	0.39178	371.83333
162	3	17.24878	15.82293	5.66049	0.36936	345.16667
162	4	17.31600	15.96400	5.25000	0.39403	477.50000
163	0	17.31600	15.96400	5.25000	0.39403	477.50000
163	1	17.28299	16.03113	5.68519	0.40500	378.33333
163	2	17.29264	16.12203	6.02778	0.22425	345.83333
163	3	17.34576	16.22410	6.19444	0.34604	296.66667
163	4	17.39461	16.32800	6.14815	0.32290	254.00000
163	5	17.47586	16.43200	5.88889	0.29034	304.66667
163	6	17.57600	16.53600	5.50000	0.27309	362.00000
164	0	17.57600	16.53600	5.50000	0.27309	362.00000
164	1	17.60627	16.64000	5.90741	0.38365	348.00000
164	2	17.68406	16.74400	6.22222	0.44757	347.66667
164	3	17.78420	16.84800	6.40741	0.40841	386.83333
164	4	17.88780	16.95200	6.48148	0.29521	369.33333
164	5	17.98814	17.05600	6.50000	0.26747	333.66667
164	6	18.06939	17.16000	6.51852	0.28122	313.16667
164	7	18.11855	17.26400	6.57407	0.33118	309.16667
164	8	18.17745	17.36800	6.68518	0.31934	317.50000
164	9	18.22641	17.47200	6.83333	0.18276	230.50000
164	10	18.30400	17.57600	7.00000	0.32328	323.16667
165	0	17.53143	1.79771	6.50000	0.16244	246.66667
165	1	17.23783	1.85444	6.25926	0.26022	215.66667
165	2	17.06679	1.90008	6.10684	0.23970	229.66667
165	3	16.95940	1.99023	6.08974	0.25955	234.83333
165	4	16.89922	2.15703	6.19943	0.25537	283.33333
165	5	16.92000	2.44800	6.38462	0.25485	253.00000
166	0	17.53143	1.79771	6.50000	0.16244	246.66667
166	1	17.32839	2.10404	6.18234	0.35875	193.33333
166	2	17.17434	2.29327	6.14387	0.19837	218.83333
166	3	16.92000	2.44800	6.38462	0.25485	253.00000
167	0	6.34400	5.30400	6.00000	0.21800	186.66667
167	1	6.24000	5.30786	5.75926	0.31946	186.50000
167	2	6.13600	5.33041	5.59259	0.33070	175.50000
167	3	6.03200	5.38180	5.51852	0.33678	173.66667
167	4	5.92800	5.40800	5.51852	0.30813	149.00000
167	5	5.82400	5.43441	5.57407	0.28531	137.83333
167	6	5.71986	5.48972	5.69136	0.22971	164.00000
167	7	5.61329	5.53996	5.84568	0.26854	217.66667
167	8	5.49182	5.62995	6.01235	0.26962	312.66667
167	9	5.33867	5.75467	6.16667	0.43866	296.66667
168	0	23.29600	5.40800	6.00000	0.19048	109.16667
168	1	23.29620	5.51200	6.00000	0.32345	149.00000
168	2	23.29986	5.61600	6.00000	0.34128	155.16667
168	3	23.32241	5.72000	6.00000	0.35403	166.16667
168	4	23.37359	5.82400	6.00000	0.32328	146.50000
168	5	23.39634	5.92800	6.00000	0.21307	196.33333
168	6	23.40386	6.03200	6.01852	0.27999	152.83333
168	7	23.43047	6.13600	6.07407	0.30468	184.66667
168	8	23.50806	6.24000	6.18518	0.43996	198.83333
168	9	23.60820	6.34400	6.31482	0.50259	245.66667
168	10	23.71200	6.44800	6.42593	0.45379	343.00000
168	11	23.81600	6.55200	6.50000	0.43602	362.50000
169	0	13.20800	5.51200	6.00000	0.26982	299.00000
169	1	13.10400	5.61214	5.75926	0.34389	263.16667
169	2	12.99986	5.69332	5.60494	0.35316	277.33333
169	3	12.89329	5.74099	5.58025	0.35590	256.83333
169	4	12.77182	5.78751	5.67284	0.39947	232.33333
169	5	12.61867	5.78933	5.83333	0.32965	283.83333
170	0	13.20800	5.51200	6.00000	0.26982	299.00000
170	1	13.13447	5.40800	5.57407	0.25287	243.83333
170	2	13.11213	5.30400	5.20370	0.33193	256.66667
170	3	13.13447	5.20000	4.90741	0.29437	284.16667
170	4	13.20800	5.09600	4.68518	0.38142	125.33333
170	5	13.28173	4.99200	4.50000	0.31960	188.50000
170	6	13.30794	4.88800	4.33333	0.37961	172.00000
170	7	13.31180	4.78400	4.20370	0.41749	223.16667
170	8	13.31200	4.68000	4.14815	0.36106	240.00000
170	9	13.31200	4.57600	4.22222	0.42992	273.66667
170	10	13.31200	4.47200	4.38889	0.33544	331.50000
170	11	13.31200	4.36800	4.61111	0.42762	306.00000
170	12	13.31200	4.26400	4.77778	0.49844	311.83333
170	13	13.31180	4.16000	4.87037	0.39737	353.33333
170	14	13.30814	4.05600	4.87037	0.38429	298.66667
170	15	13.28559	3.95200	4.88889	0.34314	209.50000
170	16	13.23461	3.84800	4.96296	0.33861	234.50000
170	17	13.21592	3.74400	5.14815	0.34809	218.66667
170	18	13.23847	3.64000	5.37037	0.34190	211.16667
170	19	13.31180	3.53600	5.59259	0.33733	295.16667
170	20	13.38167	3.43200	5.72222	0.36907	252.33333
170	21	13.38147	3.32820	5.75926	0.35875	209.83333
170	22	13.30773	3.22806	5.74074	0.41492	333.16667
170	23	13.20780	3.15027	5.75926	0.32230	108.16667
170	24	13.10400	3.12020	5.83333	0.26698	167.33333
170	25	13.00000	3.09359	5.92593	0.22384	198.16667
170	26	12.89600	3.03875	5.98148	0.23508	241.16667
170	27	12.79200	2.99731	6.00000	0.26972	200.16667
170	28	12.68800	2.96522	6.01852	0.31678	266.66667
170	29	12.58400	2.99731	6.07407	0.40053	258.83333
170	30	12.48000	3.03875	6.18518	0.50303	288.33333
170	31	12.37600	3.09359	6.31482	0.46860	210.83333
170	32	12.27220	3.12020	6.42593	0.35749	244.16667
170	33	12.17186	3.15027	6.48148	0.28200	208.00000
170	34	12.09061	3.22806	6.48148	0.28261	187.66667
170	35	12.04145	3.32820	6.42593	0.31760	174.00000
170	36	11.98275	3.43200	6.31482	0.42306	130.66667
170	37	11.93725	3.53600	6.18518	0.38110	154.16667
170	38	11.87855	3.64000	6.07407	0.35391	269.00000
170	39	11.82939	3.74380	6.03704	0.31867	225.33333
170	40	11.74814	3.84394	6.09259	0.35144	303.33333
170	41	11.64780	3.92173	6.25926	0.49424	198.66667
170	42	11.54400	3.95200	6.50000	0.33761	199.33333
171	0	12.61867	5.78933	5.83333	0.32965	283.83333
171	1	12.49009	5.91750	5.83951	0.43225	361.66667
171	2	12.37735	6.02272	5.78395	0.39648	291.00000
171	3	12.27207	6.07906	5.69753	0.36236	170.50000
171	4	12.16800	6.05414	5.64815	0.36248	229.16667
171	5	12.06400	6.03159	5.70370	0.29949	212.33333
171	6	11.96000	6.00194	5.83333	0.31299	233.50000
171	7	11.85600	5.92800	6.00000	0.21577	228.83333
172	0	2.63900	6.40900	5.93750	0.18756	274.83333
172	1	2.71535	6.18904	5.96759	0.23316	241.83333
172	2	2.80952	6.06501	6.00694	0.21482	181.83333
172	3	2.91208	6.00592	6.09028	0.15835	183.83333
172	4	3.01600	5.92414	6.25926	0.23492	125.83333
172	5	3.12000	5.82400	6.50000	0.22966	182.66667
173	0	2.63900	6.40900	5.93750	0.18756	274.83333
173	1	2.50735	6.61418	5.98611	0.21767	246.50000
173	2	2.39352	6.75035	6.08102	0.32996	256.16667
173	3	2.28808	6.83325	6.25694	0.40667	257.00000
173	4	2.18400	6.85973	6.50000	0.25826	240.66667
173	5	2.08000	6.85994	6.75926	0.29509	117.83333
173	6	1.97600	6.83759	6.98148	0.19505	192.33333
173	7	1.87200	6.78661	7.16667	0.33626	218.33333
173	8	1.76800	6.76792	7.31482	0.38405	150.50000
173	9	1.66400	6.79047	7.42593	0.26419	173.33333
173	10	1.56000	6.86400	7.50000	0.25629	156.50000
174	0	4.73200	6.91600	6.25000	0.37806	237.00000
174	1	4.87287	6.97927	6.20370	0.40106	202.33333
174	2	4.98997	7.04763	6.23148	0.42100	162.33333
174	3	5.09590	7.09830	6.30556	0.41587	293.00000
174	4	5.20000	7.17580	6.35185	0.31844	248.33333
174	5	5.30400	7.24973	6.29630	0.29998	190.66667
174	6	5.40800	7.27594	6.18518	0.42391	274.33333
174	7	5.51200	7.27980	6.07407	0.41495	343.16667
174	8	5.61600	7.28000	6.00000	0.33633	324.66667
175	0	8.42400	8.32000	6.00000	0.15453	165.50000
175	1	8.35006	8.21600	6.25926	0.32687	139.50000
175	2	8.32000	8.11200	6.50000	0.33090	169.50000
176	0	6.86400	9.15200	6.00000	0.16104	154.16667
176	1	6.83759	9.04800	6.16667	0.34651	214.16667
176	2	6.78234	8.94420	6.31482	0.34825	192.83333
176	3	6.73339	8.84406	6.42593	0.34115	244.50000
176	4	6.65194	8.76594	6.52222	0.32466	277.66667
176	5	6.54773	8.72950	6.70370	0.31423	291.00000
176	6	6.41773	8.65751	7.07037	0.18711	199.66667
176	7	6.24000	8.46560	7.60000	0.25392	262.16667
177	0	8.42400	10.19200	6.00000	0.12342	101.66667
177	1	8.34620	10.08800	6.24074	0.32690	143.00000
177	2	8.29380	9.98400	6.40741	0.35552	170.66667
177	3	8.21600	9.88000	6.50000	0.18892	185.16667
178	0	9.88000	12.79200	6.00000	0.21981	216.66667
178	1	9.77600	12.76173	6.09259	0.32056	198.00000
178	2	9.67200	12.68394	6.25926	0.50873	203.33333
178	3	9.56800	12.58400	6.50000	0.23024	298.33333
179	0	1.76800	15.28800	6.00000	0.35291	237.83333
179	1	1.87180	15.21020	6.00000	0.35986	307.16667
179	2	1.97214	15.15759	6.00000	0.45180	339.66667
179	3	2.05359	15.07634	6.00000	0.46515	341.33333
179	4	2.10641	14.97966	6.00000	0.53872	369.50000
179	5	2.18786	14.89861	6.01852	0.53214	302.66667
179	6	2.28800	14.84945	6.09259	0.49139	267.16667
179	7	2.38814	14.79055	6.25926	0.46009	386.16667
179	8	2.46959	14.74139	6.50000	0.45945	366.66667
179	9	2.52241	14.66014	6.75926	0.51518	311.16667
179	10	2.60386	14.55980	6.98148	0.28833	270.33333
179	11	2.70420	14.45600	7.16667	0.41381	225.83333
179	12	2.80800	14.35200	7.31482	0.34475	129.00000
179	13	2.91200	14.24800	7.42593	0.37068	256.66667
179	14	3.01600	14.14400	7.50000	0.40180	282.33333
180	0	18.61600	16.84800	6.00000	0.28875	338.16667
180	1	18.68953	16.95200	6.00000	0.35384	319.00000
180	2	18.71188	17.05600	6.01852	0.31730	274.83333
180	3	18.68933	17.16000	6.07407	0.24856	181.33333
180	4	18.61194	17.26400	6.20370	0.40589	192.33333
180	5	18.51180	17.36800	6.40741	0.35981	347.83333
180	6	18.40800	17.47200	6.68518	0.44360	315.00000
180	7	18.30400	17.57600	7.00000	0.32328	323.16667
181	0	17.53143	1.79771	6.50000	0.16244	246.66667
181	1	17.81450	1.52518	6.74074	0.47096	284.50000
181	2	17.98213	1.36129	6.90741	0.30328	127.83333
181	3	18.09600	1.24800	7.00000	0.00495	107.00000
182	0	17.53143	1.79771	6.50000	0.16244	246.66667
182	1	17.24187	2.19253	6.46296	0.13002	230.33333
182	2	16.92000	2.44800	6.38462	0.25485	253.00000
183	0	13.62400	2.49600	6.50000	0.28140	220.00000
183	1	13.65427	2.39220	6.57407	0.42727	291.83333
183	2	13.73206	2.29186	6.70370	0.43518	226.16667
183	3	13.83220	2.21061	6.88889	0.34314	186.33333
183	4	13.93600	2.16166	7.11111	0.34220	161.00000
183	5	14.04000	2.10641	7.31482	0.40550	138.50000
183	6	14.14400	2.08000	7.50000	0.16972	107.00000
184	0	16.92000	2.44800	6.38462	0.25485	253.00000
184	1	16.84255	2.73350	6.51425	0.23894	223.00000
184	2	16.76916	2.90200	6.57123	0.23676	204.00000
184	3	16.71774	3.01550	6.55128	0.17670	155.33333
184	4	16.64000	3.12000	6.50000	0.11376	160.50000
185	0	11.33600	3.64000	6.50000	0.16236	124.00000
185	1	11.36627	3.74400	6.50000	0.16523	221.50000
185	2	11.44406	3.84800	6.50000	0.21687	246.50000
185	3	11.54400	3.95200	6.50000	0.33761	199.33333
186	0	11.54400	3.95200	6.50000	0.33761	199.33333
186	1	11.44000	4.08606	6.78889	0.40255	198.66667
186	2	11.33600	4.26400	7.10000	0.44078	265.00000
187	0	14.45600	4.26400	6.50000	0.15240	132.33333
187	1	14.42594	4.36800	6.74074	0.30552	134.50000
187	2	14.35200	4.47200	7.00000	0.07912	128.50000
188	0	1.94133	4.92267	6.66667	0.37701	267.00000
188	1	1.78818	4.87574	6.51235	0.31813	207.83333
188	2	1.66671	4.83817	6.32716	0.43442	144.66667
188	3	1.56014	4.86552	6.11728	0.43511	324.66667
188	4	1.45600	4.88434	5.88889	0.33183	405.66667
188	5	1.35200	4.88800	5.68518	0.38907	495.33333
188	6	1.24800	4.89166	5.50000	0.29120	382.16667
188	7	1.14400	4.91075	5.33333	0.40558	380.16667
188	8	1.04000	4.94305	5.16667	0.35966	367.66667
188	9	0.93600	4.93695	5.00000	0.37630	341.50000
188	10	0.83200	4.96945	4.83333	0.44379	402.66667
188	11	0.72800	4.99241	4.66667	0.49213	374.16667
188	12	0.62400	5.02227	4.48148	0.36398	345.50000
188	13	0.52020	5.10006	4.25926	0.37987	236.33333
188	14	0.42027	5.20020	4.01852	0.15545	196.16667
188	15	0.34653	5.30400	3.83333	0.23098	163.50000
188	16	0.34653	5.40780	3.77778	0.24080	175.00000
188	17	0.42027	5.50773	3.83333	0.34073	210.16667
188	18	0.52020	5.58187	3.94444	0.37347	300.66667
188	19	0.62400	5.58939	4.05556	0.35487	273.83333
188	20	0.72800	5.56441	4.20370	0.38024	253.00000
188	21	0.83200	5.58980	4.40741	0.31179	232.00000
188	22	0.93600	5.58959	4.68518	0.36492	262.66667
188	23	1.04000	5.56075	5.00000	0.33386	234.33333
